M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
-0.6988,-0.4636,0.2851,0.5793,2.307,-0.1904,0.3401,-0.9813,-1.3707,1.8663,0.3063,0.4345,1.3132,1.0783,0.0163,0.2711,0.3669,2.0902,0.6077,1.1015,-0.3029,1.2655,-0.0446,1.6852
0.146,0.7672,0.939,0.731,0.6221,-0.4892,-0.946,1.0959,1.1505,-2.0094,0.3722,-0.7184,-0.7102,0.4954,-0.8744,-0.2649,0.8394,1.579,-1.8442,1.8782,-1.5025,2.7878,0.1043,0.582
-1.5877,-0.567,0.2772,-1.2419,0.6289,-2.4044,-0.9141,0.6169,0.8672,1.4255,-1.4637,-0.3821,-0.2086,0.6841,-0.3282,-0.514,-1.0933,0.8932,-0.5832,1.4444,1.8001,0.0572,-0.5866,2.4326
0.2118,-0.1203,1.6165,1.079,-2.1647,0.6871,0.249,1.5821,0.1941,-0.5684,1.794,0.0372,0.6642,1.256,0.2773,1.3079,1.6644,-0.5914,0.2297,-0.2866,0.8447,0.7113,-0.3078,0.1924
0.7582,-0.5014,0.3183,-0.4563,2.3899,-1.6699,-0.6,0.8268,-0.9489,-0.479,-0.2365,0.5658,-2.7941,0.5979,1.9746,-1.5914,-0.8563,0.3555,0.598,1.8176,1.1349,0.0461,-0.1897,-0.2401
-0.7181,-1.2009,0.576,0.8204,0.6793,0.9046,-0.296,1.2467,0.4718,0.1407,2.0689,-0.2815,-0.4606,2.1936,0.0868,-0.5088,0.1091,0.2276,2.4219,0.816,1.0498,0.7664,-0.2352,0.7888
-0.0292,0.6645,-0.3542,-1.1139,-0.5895,1.961,0.4257,0.6384,-1.9202,0.2049,-0.0028,0.8897,1.4225,-0.661,1.1709,0.2036,-0.186,0.0142,0.4689,1.4252,-0.1682,1.5718,-0.9363,-0.4629
1.4908,0.5729,1.605,1.3336,-2.2772,-0.3485,0.5446,0.1682,-1.0694,0.0404,1.1499,1.8619,-0.1295,0.0788,2.3547,1.3731,2.4289,0.9433,0.8548,0.3843,0.03,1.8004,1.0506,1.5994
0.5779,0.8292,-0.3058,-0.4657,0.0961,0.349,-1.3758,0.5841,-0.1183,1.6578,-1.34,1.6048,2.5131,1.5617,0.2232,2.2687,0.862,-0.7721,0.2078,0.5012,1.2898,0.9842,1.1215,0.1871
0.0981,-0.8537,-0.7028,0.2331,0.9912,0.0824,0.0535,-2.1754,0.1986,-0.9074,0.4199,-1.9703,-1.4355,-0.7753,-0.2007,-0.6489,-1.6283,0.3694,-0.7206,2.4453,1.2006,1.871,1.5218,-0.0419
0.4325,0.5954,-0.3384,0.9598,-0.0751,-0.8376,-0.5644,-0.605,-0.7474,-0.5429,-0.6266,-1.9865,-1.1345,0.797,0.1703,1.432,-0.5507,-0.2029,0.1221,1.0448,0.2129,-0.3284,1.566,2.13
1.5271,0.1644,0.2008,-0.3199,-0.2527,-0.2769,0.3162,0.4174,-0.0826,-2.1783,-0.9221,1.7817,2.3354,1.378,0.434,0.0966,0.7589,0.8897,-0.2292,1.5295,-0.2035,-0.1154,3.0308,2.6877
-1.104,-1.2582,0.7731,1.4288,2.0462,-0.7772,0.1881,0.4737,0.4273,-0.4039,-1.5415,0.4438,1.4136,1.0183,-0.972,0.4776,1.5393,-2.1345,0.6264,-0.7016,1.137,0.0135,0.7422,1.2103
-0.0878,-0.2599,1.8907,-1.0395,0.3102,-0.461,-0.2719,-0.2849,0.6236,-0.7518,0.2339,-0.4708,0.7546,1.9602,-0.3574,1.1653,1.4178,0.3844,0.2208,1.2173,0.3228,-0.3133,1.1702,0.198
-0.2104,0.3599,1.2614,0.8066,-2.1991,-1.2412,0.3802,-0.1107,1.9099,-0.2467,0.066,0.3032,1.1892,0.5466,-1.2931,0.718,-0.663,0.1619,1.1017,-0.6243,-1.2924,-1.0326,-0.064,1.3207
-1.2649,0.0806,1.5555,0.3273,-0.9446,0.7507,-0.752,-0.0641,-0.4879,-0.7333,1.9723,-0.548,0.3072,2.1616,-0.0227,0.3529,-0.035,-0.1511,0.4391,1.763,0.7693,0.6204,0.1582,2.0518
-0.6812,-1.4805,0.241,-1.6579,1.1444,0.5434,-1.0258,0.1699,-0.7531,-0.2804,0.4061,-0.3651,1.3882,-0.6878,1.8108,1.152,-0.7047,0.0686,1.7912,0.9432,0.9807,0.7432,1.5298,1.2304
1.2251,-1.2651,0.5639,-0.3048,0.2147,-1.0536,0.518,-0.3733,0.2543,-0.3612,0.0579,0.0094,-1.5556,0.7571,0.1437,2.2551,1.4519,1.6895,-1.9401,-0.4074,0.2582,0.6673,-0.0933,-0.8872
-1.4878,-0.2566,-1.0373,0.0994,-0.0983,0.9491,-1.7248,1.2226,-0.6504,1.1596,-0.1613,2.6737,0.7841,0.8108,-1.2578,2.3686,1.1459,0.9485,0.5924,-0.6875,1.4934,0.2745,0.3662,-1.0039
-0.0757,0.9473,0.0286,0.0692,2.9699,1.2675,0.3148,0.5678,-1.0751,0.5497,-1.7552,-0.1029,1.1487,0.7342,0.4735,0.1924,-0.1967,-0.6253,0.9936,0.9195,0.8893,-1.3732,0.8239,0.9005
0.5716,0.4787,0.1635,0.597,1.473,0.7636,-0.0609,1.0271,-1.7006,0.5984,0.5876,-0.0148,0.5958,0.82,1.2752,0.5302,1.0709,0.5722,0.3616,-0.4233,0.0661,0.7278,0.6176,0.7516
0.0059,1.4017,0.7074,0.3039,-0.0771,-2.9434,0.3378,0.7568,-1.2965,-2.8948,1.8245,-0.9846,2.3558,0.0294,0.7037,0.7123,0.9382,1.6992,0.1564,0.5614,1.3365,0.3337,-0.6815,1.9534
0.369,-0.3752,0.5218,-0.6395,-2.2009,1.5011,-0.5324,1.0367,0.4256,-0.0232,-1.7353,-0.4818,-1.5897,-0.3308,1.9109,0.1327,0.9574,0.313,0.1425,-0.0164,0.5415,0.0164,0.9843,-0.6139
-0.7263,0.4333,0.8633,-0.1999,0.7885,-1.4825,-0.1703,0.1585,-0.647,-0.1329,-0.8468,0.8697,1.3428,-0.0567,0.9113,2.743,0.5807,2.2628,-1.5382,-1.2229,-0.7153,0.8536,0.1956,0.1844
2.7483,1.6581,-1.3277,2.1104,-0.7159,-0.6656,-1.9127,0.7009,-0.1416,-1.461,-0.4861,-0.8793,-0.0743,0.8514,-1.5673,-0.0906,0.4502,1.7951,0.0072,1.6995,1.8616,1.0593,-0.1879,-1.9024
-0.8602,0.4345,-0.2067,-0.0177,-0.7379,-0.9399,-1.4293,1.3117,-0.2936,-0.003,1.0506,1.3994,1.7084,0.5125,1.9572,-0.3047,1.2115,1.0567,-1.1174,0.7561,1.0632,0.6484,0.6636,1.2855
-1.4567,1.0787,1.0465,-0.4202,2.8113,1.6806,0.3835,-1.9246,-0.1924,0.5686,0.1209,-1.9591,0.142,-1.1208,0.6654,1.0193,0.5706,0.9548,2.7915,-0.7475,1.1262,0.6922,0.3214,1.1844
-0.2883,0.35,1.3633,1.4243,-1.9496,1.0096,0.4408,1.4255,-0.2417,-0.2015,0.0999,-0.2789,0.3979,0.1635,1.048,1.2051,1.5429,0.7151,-0.8546,-0.6377,0.7225,1.278,0.4596,0.9488
1.0481,-0.2977,2.1587,0.1612,1.6746,0.415,0.7409,1.0262,-0.2929,-1.4802,1.0807,-0.4308,2.4833,1.4534,-0.285,1.6562,0.6212,0.1819,1.2787,0.2136,-0.8403,-0.5472,1.6488,0.5126
1.4885,-0.1463,0.5261,-1.4396,0.1487,-0.3734,-1.8218,-1.4359,1.8144,0.6433,0.3264,0.0264,0.8681,0.8509,0.6335,0.3276,0.8859,0.0402,0.0723,1.6082,2.4476,-0.0696,1.4678,1.2671
